workerid,proliferate.condition,accuracy,coding,failed_audio,failed_images,failed_video,internal_node_id,lex_code,response,result,rt,sib_code,slider_start,spk,stimulus,success,time_elapsed,timeout,trial_index,trial_type,triplet_id,error
940,list2,,,,,,0.0-6.0-0.26,neutral,,,,control,5000,723,audio/723_CN18.wav,,353158,,58,audio-slider-response,18,
940,list2,,,,,,0.0-6.0-1.26,,,,,,,,,,353666,,59,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.27,neutral,,,,high,5000,723,audio/723_SN13_high.wav,,363684,,60,audio-slider-response,13,
940,list2,,,,,,0.0-6.0-1.27,,,,,,,,,,364194,,61,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.28,neutral,,,,low,5000,723,audio/723_SN4_low.wav,,374512,,62,audio-slider-response,4,
940,list2,,,,,,0.0-6.0-1.28,,,,,,,,,,375022,,63,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.29,neutral,,,,control,5000,246,audio/246_CN15.wav,,385313,,64,audio-slider-response,15,
940,list2,,,,,,0.0-6.0-1.29,,,,,,,,,,385822,,65,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.30,neutral,,,,low,5000,723,audio/723_SN10_low.wav,,396057,,66,audio-slider-response,10,
940,list2,,,,,,0.0-6.0-1.30,,,,,,,,,,396566,,67,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.31,neutral,,,,control,5000,723,audio/723_CN1.wav,,406672,,68,audio-slider-response,1,
940,list2,,,,,,0.0-6.0-1.31,,,,,,,,,,407182,,69,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.32,neutral,,,,control,5000,246,audio/246_CN18.wav,,417194,,70,audio-slider-response,18,
940,list2,,,,,,0.0-6.0-1.32,,,,,,,,,,417704,,71,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.33,neutral,,,,high,5000,723,audio/723_SN1_high.wav,,427792,,72,audio-slider-response,1,
940,list2,,,,,,0.0-6.0-1.33,,,,,,,,,,428301,,73,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.34,neutral,,,,high,5000,723,audio/723_SN3_high.wav,,439336,,74,audio-slider-response,3,
940,list2,,,,,,0.0-6.0-1.34,,,,,,,,,,439846,,75,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.35,neutral,,,,high,5000,723,audio/723_SN14_high.wav,,450000,,76,audio-slider-response,14,
940,list2,,,,,,0.0-6.0-1.35,,,,,,,,,,450510,,77,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.36,neutral,,,,control,5000,246,audio/246_CN10.wav,,460577,,78,audio-slider-response,10,
940,list2,,,,,,0.0-6.0-1.36,,,,,,,,,,461086,,79,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.37,neutral,,,,mid,5000,246,audio/246_SN20_mid.wav,,471095,,80,audio-slider-response,20,
940,list2,,,,,,0.0-6.0-1.37,,,,,,,,,,471604,,81,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.38,neutral,,,,control,5000,246,audio/246_CN9.wav,,481608,,82,audio-slider-response,9,
940,list2,,,,,,0.0-6.0-1.38,,,,,,,,,,482119,,83,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.39,neutral,,,,control,5000,246,audio/246_CN3.wav,,492131,,84,audio-slider-response,3,
940,list2,,,,,,0.0-6.0-1.39,,,,,,,,,,492655,,85,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.40,neutral,,,,control,5000,246,audio/246_CN1.wav,,502660,,86,audio-slider-response,1,
940,list2,,,,,,0.0-6.0-1.40,,,,,,,,,,503170,,87,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.41,neutral,,,,high,5000,246,audio/246_SN13_high.wav,,513172,,88,audio-slider-response,13,
940,list2,,,,,,0.0-6.0-1.41,,,,,,,,,,513680,,89,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.42,neutral,,,,low,5000,723,audio/723_SN17_low.wav,,523684,,90,audio-slider-response,17,
940,list2,,,,,,0.0-6.0-1.42,,,,,,,,,,524194,,91,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.43,neutral,,,,mid,5000,723,audio/723_SN19_mid.wav,,534236,,92,audio-slider-response,19,
940,list2,,,,,,0.0-6.0-1.43,,,,,,,,,,534745,,93,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.44,neutral,,,,low,5000,246,audio/246_SN2_low.wav,,544754,,94,audio-slider-response,2,
940,list2,,,,,,0.0-6.0-1.44,,,,,,,,,,545261,,95,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.45,neutral,,,,control,5000,723,audio/723_CN20.wav,,555275,,96,audio-slider-response,20,
940,list2,,,,,,0.0-6.0-1.45,,,,,,,,,,555786,,97,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.46,neutral,,,,control,5000,723,audio/723_CN9.wav,,566132,,98,audio-slider-response,9,
940,list2,,,,,,0.0-6.0-1.46,,,,,,,,,,566690,,99,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.47,neutral,,,,control,5000,723,audio/723_CN16.wav,,577247,,100,audio-slider-response,16,
940,list2,,,,,,0.0-6.0-1.47,,,,,,,,,,577747,,101,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.48,neutral,,,,mid,5000,246,audio/246_SN9_mid.wav,,588319,,102,audio-slider-response,9,
940,list2,,,,,,0.0-6.0-1.48,,,,,,,,,,588834,,103,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.49,neutral,,,,low,5000,246,audio/246_SN4_low.wav,,599297,,104,audio-slider-response,4,
940,list2,,,,,,0.0-6.0-1.49,,,,,,,,,,599806,,105,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.50,neutral,,,,high,5000,246,audio/246_SN14_high.wav,,609988,,106,audio-slider-response,14,
940,list2,,,,,,0.0-6.0-1.50,,,,,,,,,,610494,,107,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.51,neutral,,,,mid,5000,723,audio/723_SN9_mid.wav,,620859,,108,audio-slider-response,9,
940,list2,,,,,,0.0-6.0-1.51,,,,,,,,,,621367,,109,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.52,neutral,,,,mid,5000,723,audio/723_SN20_mid.wav,,631371,,110,audio-slider-response,20,
940,list2,,,,,,0.0-6.0-1.52,,,,,,,,,,631880,,111,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.53,neutral,,,,low,5000,246,audio/246_SN21_low.wav,,642002,,112,audio-slider-response,21,
940,list2,,,,,,0.0-6.0-1.53,,,,,,,,,,642557,,113,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.54,neutral,,,,mid,5000,723,audio/723_SN5_mid.wav,,652566,,114,audio-slider-response,5,
940,list2,,,,,,0.0-6.0-1.54,,,,,,,,,,653075,,115,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.55,neutral,,,,control,5000,723,audio/723_CN3.wav,,663082,,116,audio-slider-response,3,
940,list2,,,,,,0.0-6.0-1.55,,,,,,,,,,663591,,117,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.56,neutral,,,,control,5000,246,audio/246_CN8.wav,,673837,,118,audio-slider-response,8,
940,list2,,,,,,0.0-6.0-1.56,,,,,,,,,,674347,,119,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.57,neutral,,,,mid,5000,246,audio/246_SN19_mid.wav,,684346,,120,audio-slider-response,19,
940,list2,,,,,,0.0-6.0-1.57,,,,,,,,,,684855,,121,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.58,neutral,,,,control,5000,723,audio/723_CN8.wav,,694967,,122,audio-slider-response,8,
940,list2,,,,,,0.0-6.0-1.58,,,,,,,,,,695477,,123,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.59,neutral,,,,low,5000,246,audio/246_SN16_low.wav,,705528,,124,audio-slider-response,16,
940,list2,,,,,,0.0-6.0-1.59,,,,,,,,,,706038,,125,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.60,neutral,,,,control,5000,723,audio/723_CN10.wav,,716062,,126,audio-slider-response,10,
940,list2,,,,,,0.0-6.0-1.60,,,,,,,,,,716567,,127,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.61,neutral,,,,low,5000,723,audio/723_SN2_low.wav,,726571,,128,audio-slider-response,2,
940,list2,,,,,,0.0-6.0-1.61,,,,,,,,,,727081,,129,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.62,neutral,,,,control,5000,723,audio/723_CN4.wav,,737694,,130,audio-slider-response,4,
940,list2,,,,,,0.0-6.0-1.62,,,,,,,,,,738205,,131,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.63,neutral,,,,low,5000,246,audio/246_SN10_low.wav,,748223,,132,audio-slider-response,10,
940,list2,,,,,,0.0-6.0-1.63,,,,,,,,,,748734,,133,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.64,neutral,,,,control,5000,723,audio/723_CN7.wav,,758845,,134,audio-slider-response,7,
940,list2,,,,,,0.0-6.0-1.64,,,,,,,,,,759357,,135,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.65,neutral,,,,control,5000,723,audio/723_CN21.wav,,769595,,136,audio-slider-response,21,
940,list2,,,,,,0.0-6.0-1.65,,,,,,,,,,770104,,137,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.66,neutral,,,,high,5000,246,audio/246_SN3_high.wav,,780763,,138,audio-slider-response,3,
940,list2,,,,,,0.0-6.0-1.66,,,,,,,,,,781273,,139,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.67,neutral,,,,control,5000,723,audio/723_CN19.wav,,791703,,140,audio-slider-response,19,
940,list2,,,,,,0.0-6.0-1.67,,,,,,,,,,792209,,141,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.68,neutral,,,,low,5000,246,audio/246_SN17_low.wav,,802223,,142,audio-slider-response,17,
940,list2,,,,,,0.0-6.0-1.68,,,,,,,,,,802733,,143,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.69,neutral,,,,control,5000,246,audio/246_CN20.wav,,812751,,144,audio-slider-response,20,
940,list2,,,,,,0.0-6.0-1.69,,,,,,,,,,813261,,145,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.70,neutral,,,,mid,5000,246,audio/246_SN15_mid.wav,,823262,,146,audio-slider-response,15,
940,list2,,,,,,0.0-6.0-1.70,,,,,,,,,,823823,,147,html-keyboard-response,,
940,list2,,,,,,0.0-6.0-0.71,neutral,,,,mid,5000,723,audio/723_SN18_mid.wav,,833833,,148,audio-slider-response,18,
940,list2,,,,,,0.0-6.0-1.71,,,,,,,,,,834342,,149,html-keyboard-response,,
940,list2,,,,,,0.0-7.0,,0,,242685,,,,"<p><font size='3'>You have completed the listening trials. You will now complete a short questionnaire. During the questionnaire, you will see a series of statements alongside a scale. Click along the scale to indicate how much you agree or disagree with the statement. Upon completion of the questionnaire, you will be asked to fill out an optional demographic survey. <br><br>When you're ready to begin the questionnaire, click ‘Continue’.</font></p>",,1077029,,150,html-button-response,,
940,list2,,POSITIVE,,,,0.0-8.0-0.0,,6056,,3377,,5000,,"For many important jobs, it is better to choose men instead of women.<br><br>",,1080407,,151,html-slider-response,,
940,list2,,POSITIVE,,,,0.0-8.0-0.1,,5932,,7528,,5000,,Mothers should work only if necessary.<br><br>,,1087937,,152,html-slider-response,,
940,list2,,POSITIVE,,,,0.0-8.0-0.2,,5145,,6045,,5000,,Only some types of work are appropriate for both men and women.<br><br>,,1093983,,153,html-slider-response,,
940,list2,,NEGATIVE,,,,0.0-8.0-0.3,,5228,,5267,,5000,,People should be treated the same regardless of their sex.<br><br>,,1099252,,154,html-slider-response,,
940,list2,,NEGATIVE,,,,0.0-8.0-0.4,,5663,,3327,,5000,,The freedom that children are given should be determined by their age and maturity level and not by their sex.<br><br>,,1102581,,155,html-slider-response,,
940,list2,,NEGATIVE,,,,0.0-8.0-0.5,,5393,,1652,,5000,,People can be both aggressive and nurturing regardless of sex.<br><br>,,1104234,,156,html-slider-response,,
940,list2,,POSITIVE,,,,0.0-8.0-0.6,,5290,,1810,,5000,,Mothers should make most decisions about how children are brought up.<br><br>,,1106046,,157,html-slider-response,,
940,list2,,POSITIVE,,,,0.0-8.0-0.7,,5311,,1652,,5000,,Girls should be protected and watched over more than boys.<br><br>,,1107698,,158,html-slider-response,,
940,list2,,POSITIVE,,,,0.0-8.0-0.8,,5228,,2398,,5000,,Some types of work are just not appropriate for women.<br><br>,,1110098,,159,html-slider-response,,
940,list2,,NEGATIVE,,,,0.0-8.0-0.9,,5269,,1668,,5000,,Tasks around the house should not be assigned by sex.<br><br>,,1111767,,160,html-slider-response,,
940,list2,,POSITIVE,,,,0.0-8.0-0.10,,5352,,1943,,5000,,A father’s major responsibility is to provide financially for his children.<br><br>,,1113713,,161,html-slider-response,,
940,list2,,NEGATIVE,,,,0.0-8.0-0.11,,5538,,2443,,5000,,We should stop thinking about whether people are male or female and focus on other characteristics.<br><br>,,1116159,,162,html-slider-response,,
940,list2,,POSITIVE,,,,0.0-8.0-0.12,,4255,,2025,,5000,,Men are more sexual than women.<br><br>,,1118186,,163,html-slider-response,,
940,list2,,,,,,0.0-9.0,,0,,1943,,,,"<p><font size='3'>You have completed the questionnaire. There will now be an optional survey. Please answer the following questions if you feel comfortable doing so. If you do not wish to answer a question, please leave it blank. <br><br>When you're ready to procede, click ‘Continue’.</font></p>",,1120129,,164,html-button-response,,
940,list2,[],,,,,0.0-10.0,,"{'age': '36', 'race': 'WHITE', 'P0_Q0': None, 'enjoy': 'Better than the average experiment', 'gender': 'MALE', 'region': 'Southwest - AZ, NM, OK, TX', 'correct': 'Yes', 'payment': 'The payment was fair', 'comments': '', 'language': 'ENGLISH', 'education': 'Hold a higher degree', 'political': 'Very Conservative'}",,98869,,,,,,1219059,,165,survey,,
940,list2,,,,,,0.0-11.0,,0,,1238,,,,Thank you for your time! Please click 'Finish' and then wait a moment until you're directed back to Prolific.<br><br>,,1220298,,166,html-button-response,,
937,list2,,,[],[],[],0.0-0.0,,,,,,,,,True,844,False,0,preload,,
937,list2,,,,,,0.0-1.0,,0,,34733,,,,"<p><font size='3'>DESCRIPTION: You are invited to participate in a research study. Its general purpose is to understand how people perceive speech. We are interested in how people make use of varying properties of language to infer social information about a speaker. In this study, you will hear spoken sentences, and you will be asked to make simple decisions about the sentences you hear. Following this, you will be asked to complete a short questionnaire, where you will indicate on a sliding scale how much you agree or disagree with a series of statements. You will also be asked to complete an optional demographic survey. <br><br>TIME INVOLVEMENT: Your participation will take approximately 10 to 20 minutes. <br><br>RISKS AND BENEFITS: The foreseeable risks associated with this study are minimal. This judgment is based on a large body of experience with the same or similar procedures with people of similar ages, sex, origins, etc. Study data will be stored securely, in compliance with Stanford University standards, minimizing the risk of confidentiality breach. There are no known benefits to you for participating in this study, and we cannot and do not guarantee or promise that you will receive any benefits from this study. You will help us to understand how people perceive spoken language. <br><br>PAYMENT: You will be paid at the posted rate. <br><br>PARTICIPANT RIGHTS: If you have read this form and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. The alternative is not to participate. You have the right to refuse to answer particular questions. The results of this research study may be presented at scientific or professional meetings or published in scientific journals. Your individual privacy will be maintained in all published and written data resulting from the study. In accordance with scientific norms, the data from this study may be used or shared with other researchers for future research (after removing personally identifying information) without additional consent from you. <br><br>CONTACT INFORMATION: If you have any questions, concerns or complaints about this research study, its procedures, risks and benefits, you should contact the Protocol Director Grace Brown at (616) 498-8188. If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306 USA. <br><br>WAIVER OF DOCUMENTATION: If you agree to participate in this research, please click the 'Continue' button. </font></p>",,35580,,1,html-button-response,,
937,list2,,,,,,0.0-2.0,,0,,7252,,,,"<p><font size='3'>This study requires you to listen to audio clips. To ensure you can adequately hear the audio presented in this study, the next page will have an audio attention check. Please wear headphones, and be prepared to adjust the volume on your device if necessary. <br><br> When you are ready to begin the audio attention check, click 'Start'. </font></p>",,42837,,2,html-button-response,,
937,list2,,,,,,0.0-3.0,,2,correct,2123,,,,audio/gift.wav,,45072,,3,audio-button-response,,
937,list2,,,,,,0.0-4.0,,0,,1161,,,,<p>Correct! You are ready to begin the study.</p>,,46237,,4,html-button-response,,
937,list2,,,,,,0.0-5.0,,0,,1047,,,,"<p><font size='3'>In this experiment, you will listen to a series of sentences, produced by different speakers. While listening to each sentence, you will be prompted to rate the social characteristics of its speaker. To rate the social characteristics of a speaker, click along the scale that appears on your screen. You may click along this scale after the speaker stops talking. Try to respond as quickly as you can. If you do not respond within ten seconds, the experiment will advance automatically. There will be a progress bar at the top of the screen. When you're ready to hear the first speaker, click ‘Start’. </font></p>",,47286,,5,html-button-response,,
937,list2,,,,,,0.0-6.0-0.0,neutral,3786,,3515,low,5000,246,audio/246_SN21_low.wav,,50806,,6,audio-slider-response,21,
937,list2,,,,,,0.0-6.0-1.0,,,,,,,,,,51309,,7,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.1,neutral,7961,,3157,high,5000,723,audio/723_SN8_high.wav,,54472,,8,audio-slider-response,8,
937,list2,,,,,,0.0-6.0-1.1,,,,,,,,,,54973,,9,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.2,neutral,1515,,2379,mid,5000,246,audio/246_SN15_mid.wav,,57354,,10,audio-slider-response,15,
937,list2,,,,,,0.0-6.0-1.2,,,,,,,,,,57855,,11,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.3,neutral,3562,,2917,low,5000,246,audio/246_SN17_low.wav,,60771,,12,audio-slider-response,17,
937,list2,,,,,,0.0-6.0-1.3,,,,,,,,,,61273,,13,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.4,neutral,6789,,4043,control,5000,723,audio/723_CN10.wav,,65320,,14,audio-slider-response,10,
937,list2,,,,,,0.0-6.0-1.4,,,,,,,,,,65820,,15,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.5,neutral,5502,,2555,control,5000,723,audio/723_CN15.wav,,68371,,16,audio-slider-response,15,
937,list2,,,,,,0.0-6.0-1.5,,,,,,,,,,68872,,17,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.6,neutral,1141,,3829,high,5000,246,audio/246_SN3_high.wav,,72705,,18,audio-slider-response,3,
937,list2,,,,,,0.0-6.0-1.6,,,,,,,,,,73207,,19,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.7,neutral,6573,,3093,mid,5000,723,audio/723_SN20_mid.wav,,76305,,20,audio-slider-response,20,
937,list2,,,,,,0.0-6.0-1.7,,,,,,,,,,76807,,21,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.8,neutral,3153,,3147,control,5000,246,audio/246_CN4.wav,,79955,,22,audio-slider-response,4,
937,list2,,,,,,0.0-6.0-1.8,,,,,,,,,,80457,,23,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.9,neutral,7423,,3563,control,5000,723,audio/723_CN5.wav,,84022,,24,audio-slider-response,5,
937,list2,,,,,,0.0-6.0-1.9,,,,,,,,,,84525,,25,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.10,neutral,1957,,3509,low,5000,246,audio/246_SN2_low.wav,,88039,,26,audio-slider-response,2,
937,list2,,,,,,0.0-6.0-1.10,,,,,,,,,,88541,,27,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.11,neutral,3854,,6048,control,5000,246,audio/246_CN18.wav,,94591,,28,audio-slider-response,18,
937,list2,,,,,,0.0-6.0-1.11,,,,,,,,,,95093,,29,html-keyboard-response,,
937,list2,,,,,,0.0-6.0-0.12,neutral,8285,,3915,control,5000,723,audio/723_CN8.wav,,99006,,30,audio-slider-response,8,
937,list2,,,,,,0.0-6.0-1.12,,,,,,,,,,99508,,31,html-keyboard-response,,
